Transaction_ID,Transaction_Date,Amount,Transaction_Type
94489280576,2024-01-15T11:40:23.180+03:00,970.46,Transfer
94489280577,2024-03-24T18:47:22.261+03:00,885.48,Transfer
94489280578,2024-01-03T09:58:39.863+03:00,225.43,Deposit
94489280579,2024-04-06T21:24:53.448+03:00,826.03,Transfer
94489280580,2024-04-22T14:01:36.425+03:00,79.16,Deposit
94489280581,2024-04-27T18:29:17.494+03:00,760.41,Withdrawal
94489280582,2024-04-06T09:18:57.492+03:00,806.28,Deposit
94489280583,2024-04-16T09:50:50.361+03:00,596.29,Withdrawal
94489280584,2024-03-12T22:03:42.883+03:00,995.85,Transfer
94489280585,2024-04-15T09:50:41.575+03:00,910.26,Transfer
94489280586,2024-04-14T06:03:28.327+03:00,885.57,Transfer
94489280587,2024-02-27T03:17:01.341+03:00,759.48,Transfer
94489280588,2024-02-27T09:06:38.412+03:00,554.83,Transfer
94489280589,2024-04-28T14:26:28.361+03:00,182.5,Withdrawal
94489280590,2024-02-04T04:49:04.212+03:00,773.21,Transfer
94489280591,2024-01-16T20:00:27.267+03:00,195.98,Transfer
94489280592,2024-01-06T00:15:41.091+03:00,934.09,Withdrawal
94489280593,2024-04-12T18:13:48.677+03:00,551.42,Transfer
94489280594,2024-02-06T06:13:56.719+03:00,447.33,Deposit
94489280595,2024-04-18T17:05:57.078+03:00,662.74,Deposit
94489280596,2024-02-19T04:09:26.061+03:00,793.0,Withdrawal
94489280597,2024-01-20T12:41:27.256+03:00,184.85,Transfer
94489280598,2024-01-24T05:25:44.448+03:00,639.45,Deposit
94489280599,2024-01-08T07:49:33.974+03:00,399.65,Transfer
94489280600,2024-03-13T18:28:44.249+03:00,170.69,Transfer
94489280601,2024-04-11T07:39:08.674+03:00,174.04,Deposit
94489280602,2024-03-22T01:47:35.730+03:00,151.98,Withdrawal
94489280603,2024-01-09T17:34:46.625+03:00,412.89,Withdrawal
94489280604,2024-01-27T04:40:20.217+03:00,533.45,Deposit
94489280605,2024-02-16T06:51:37.647+03:00,722.04,Withdrawal
94489280606,2024-03-31T20:10:20.392+03:00,165.9,Transfer
94489280607,2024-03-15T02:48:41.285+03:00,204.45,Deposit
94489280608,2024-03-19T03:40:13.344+03:00,861.87,Withdrawal
94489280609,2024-03-03T05:26:46.717+03:00,683.99,Transfer
94489280610,2024-04-24T22:35:10.148+03:00,698.67,Transfer
94489280611,2024-02-02T07:46:02.838+03:00,609.46,Transfer
94489280612,2024-02-11T03:44:02.900+03:00,883.68,Withdrawal
94489280613,2024-04-12T00:14:24.013+03:00,606.25,Withdrawal
94489280614,2024-04-28T21:00:48.924+03:00,736.58,Withdrawal
94489280615,2024-01-12T10:12:08.218+03:00,137.63,Deposit
94489280616,2024-01-02T07:35:28.150+03:00,424.57,Withdrawal
94489280617,2024-04-13T18:15:25.534+03:00,500.65,Withdrawal
94489280618,2024-03-10T11:43:49.477+03:00,99.83,Withdrawal
94489280619,2024-01-15T06:00:30.164+03:00,916.33,Deposit
94489280620,2024-04-06T00:27:48.544+03:00,44.16,Withdrawal
94489280621,2024-01-01T22:34:09.245+03:00,550.56,Withdrawal
94489280622,2024-02-21T15:42:57.154+03:00,140.54,Withdrawal
94489280623,2024-01-25T22:35:43.699+03:00,994.15,Deposit
94489280624,2024-04-20T06:59:02.638+03:00,347.14,Transfer
94489280625,2024-03-16T19:26:24.819+03:00,562.36,Withdrawal
94489280626,2024-04-08T11:39:40.329+03:00,256.52,Transfer
94489280627,2024-04-27T14:58:06.658+03:00,865.46,Transfer
94489280628,2024-01-03T00:38:32.883+03:00,630.0,Withdrawal
94489280629,2024-04-27T03:15:01.842+03:00,799.9,Deposit
94489280630,2024-04-26T23:27:09.734+03:00,448.51,Withdrawal
94489280631,2024-03-21T03:11:58.134+03:00,848.47,Withdrawal
94489280632,2024-03-16T10:48:13.367+03:00,654.24,Deposit
94489280633,2024-01-26T17:33:17.845+03:00,878.0,Deposit
94489280634,2024-04-27T01:12:08.409+03:00,826.86,Transfer
94489280635,2024-01-15T22:51:35.164+03:00,819.92,Transfer
94489280636,2024-02-27T05:18:26.122+03:00,99.82,Deposit
94489280637,2024-01-22T16:02:52.845+03:00,609.2,Deposit
94489280638,2024-03-04T08:19:02.234+03:00,715.25,Deposit
94489280639,2024-01-15T18:54:22.360+03:00,546.0,Deposit
94489280640,2024-04-18T09:40:32.622+03:00,482.48,Deposit
94489280641,2024-04-02T08:29:37.893+03:00,799.84,Transfer
94489280642,2024-04-30T00:51:26.585+03:00,210.06,Deposit
94489280643,2024-01-03T06:18:18.296+03:00,46.94,Withdrawal
94489280644,2024-01-31T02:41:02.920+03:00,645.2,Deposit
94489280645,2024-03-22T14:48:12.854+03:00,656.31,Withdrawal
94489280646,2024-01-12T09:02:07.491+03:00,307.03,Withdrawal
94489280647,2024-01-02T16:11:18.959+03:00,527.27,Transfer
94489280648,2024-03-29T00:55:05.642+03:00,954.99,Deposit
94489280649,2024-01-06T20:33:00.533+03:00,431.93,Transfer
94489280650,2024-03-26T08:19:49.949+03:00,11.7,Deposit
94489280651,2024-04-13T16:35:38.249+03:00,915.1,Deposit
94489280652,2024-01-31T17:28:52.450+03:00,978.76,Withdrawal
94489280653,2024-01-14T06:43:48.786+03:00,403.32,Transfer
94489280654,2024-01-09T20:03:51.253+03:00,242.7,Transfer
94489280655,2024-04-17T11:26:01.676+03:00,286.58,Deposit
94489280656,2024-03-06T19:43:39.954+03:00,849.81,Deposit
94489280657,2024-01-12T05:34:41.485+03:00,321.89,Transfer
94489280658,2024-04-16T22:40:53.066+03:00,125.56,Deposit
94489280659,2024-03-11T00:08:13.925+03:00,971.34,Withdrawal
94489280660,2024-04-22T08:42:57.766+03:00,62.08,Withdrawal
94489280661,2024-01-12T08:38:19.974+03:00,902.99,Deposit
94489280662,2024-03-31T06:55:46.081+03:00,32.92,Transfer
94489280663,2024-03-12T20:52:55.204+03:00,679.76,Transfer
94489280664,2024-03-04T09:36:58.741+03:00,123.48,Deposit
94489280665,2024-04-17T15:55:23.741+03:00,908.92,Transfer
94489280666,2024-03-06T22:07:49.975+03:00,942.28,Withdrawal
94489280667,2024-03-23T15:45:23.017+03:00,857.85,Deposit
94489280668,2024-02-23T01:59:33.803+03:00,746.09,Withdrawal
94489280669,2024-04-01T21:45:52.365+03:00,780.99,Withdrawal
94489280670,2024-01-26T13:53:00.868+03:00,486.98,Deposit
94489280671,2024-04-03T04:08:53.183+03:00,386.86,Deposit
94489280672,2024-02-17T22:22:58.275+03:00,931.1,Transfer
94489280673,2024-04-13T00:22:33.987+03:00,998.61,Transfer
94489280674,2024-04-13T14:40:26.423+03:00,114.9,Transfer
94489280675,2024-01-14T07:01:19.614+03:00,225.47,Withdrawal
94489280676,2024-02-14T08:20:02.632+03:00,190.98,Deposit
94489280677,2024-03-26T19:00:32.253+03:00,36.15,Transfer
94489280678,2024-04-18T16:07:00.377+03:00,443.93,Deposit
94489280679,2024-01-13T18:39:29.454+03:00,384.85,Withdrawal
94489280680,2024-01-22T05:25:40.065+03:00,501.21,Transfer
94489280681,2024-03-11T01:39:43.288+03:00,583.31,Withdrawal
94489280682,2024-03-27T22:56:56.641+03:00,554.92,Deposit
94489280683,2024-02-29T01:05:08.633+03:00,224.65,Transfer
94489280684,2024-03-11T02:44:44.444+03:00,50.57,Transfer
94489280685,2024-03-29T18:46:38.890+03:00,24.91,Transfer
94489280686,2024-04-06T16:05:30.553+03:00,370.06,Deposit
94489280687,2024-01-08T17:35:10.990+03:00,609.89,Withdrawal
94489280688,2024-01-23T05:32:16.618+03:00,953.65,Deposit
94489280689,2024-04-14T02:36:40.407+03:00,405.06,Transfer
94489280690,2024-02-15T09:26:02.675+03:00,868.42,Deposit
94489280691,2024-03-11T03:41:02.951+03:00,195.46,Withdrawal
94489280692,2024-02-02T04:40:43.740+03:00,940.31,Withdrawal
94489280693,2024-04-25T21:50:59.169+03:00,357.34,Withdrawal
94489280694,2024-03-22T13:32:21.200+03:00,728.28,Deposit
94489280695,2024-03-21T13:32:48.015+03:00,231.67,Deposit
94489280696,2024-03-17T00:32:41.205+03:00,607.9,Deposit
94489280697,2024-02-01T13:27:59.072+03:00,536.23,Withdrawal
94489280698,2024-04-22T01:48:51.027+03:00,249.3,Deposit
94489280699,2024-02-17T05:00:27.681+03:00,458.65,Deposit
94489280700,2024-03-22T00:07:41.951+03:00,566.91,Withdrawal
94489280701,2024-01-17T16:28:18.355+03:00,219.96,Transfer
94489280702,2024-03-20T08:10:52.145+03:00,700.37,Transfer
94489280703,2024-04-14T12:54:00.515+03:00,452.81,Withdrawal
94489280704,2024-01-20T03:18:49.135+03:00,486.52,Deposit
94489280705,2024-02-18T00:56:53.152+03:00,999.36,Withdrawal
94489280706,2024-02-03T14:35:08.045+03:00,394.68,Withdrawal
94489280707,2024-04-04T23:15:12.862+03:00,354.82,Withdrawal
94489280708,2024-04-14T01:04:25.367+03:00,457.54,Transfer
94489280709,2024-01-06T08:50:38.026+03:00,29.33,Transfer
94489280710,2024-03-28T13:03:59.383+03:00,16.81,Withdrawal
94489280711,2024-03-22T04:11:52.625+03:00,150.73,Deposit
94489280712,2024-02-23T09:55:54.331+03:00,40.18,Transfer
94489280713,2024-04-23T04:38:36.257+03:00,295.53,Deposit
94489280714,2024-01-21T12:25:42.799+03:00,428.75,Deposit
94489280715,2024-01-31T03:21:51.927+03:00,832.16,Withdrawal
94489280716,2024-01-10T14:50:50.079+03:00,956.09,Withdrawal
94489280717,2024-01-25T11:19:30.059+03:00,174.3,Deposit
94489280718,2024-03-18T14:31:32.409+03:00,85.99,Withdrawal
94489280719,2024-04-20T08:25:24.175+03:00,219.96,Withdrawal
94489280720,2024-04-28T10:44:55.997+03:00,665.54,Deposit
94489280721,2024-04-19T17:52:26.711+03:00,179.62,Withdrawal
94489280722,2024-01-02T18:43:35.122+03:00,98.45,Transfer
94489280723,2024-03-30T14:28:44.462+03:00,850.81,Withdrawal
94489280724,2024-02-21T22:00:03.677+03:00,352.41,Deposit
94489280725,2024-01-24T17:29:45.930+03:00,176.42,Transfer
94489280726,2024-03-25T19:52:47.163+03:00,995.02,Withdrawal
94489280727,2024-03-07T22:51:34.073+03:00,939.7,Withdrawal
94489280728,2024-02-11T01:24:31.816+03:00,52.95,Transfer
94489280729,2024-04-27T03:22:26.257+03:00,184.45,Deposit
94489280730,2024-01-15T09:26:48.360+03:00,664.9,Withdrawal
94489280731,2024-01-12T09:21:41.066+03:00,810.56,Withdrawal
94489280732,2024-04-10T11:35:30.379+03:00,406.39,Transfer
94489280733,2024-03-24T03:45:39.540+03:00,744.72,Deposit
94489280734,2024-04-01T21:57:33.232+03:00,667.66,Withdrawal
94489280735,2024-02-16T14:43:47.247+03:00,516.33,Transfer
94489280736,2024-04-04T12:16:36.658+03:00,685.87,Withdrawal
94489280737,2024-04-22T23:13:11.152+03:00,315.04,Withdrawal
94489280738,2024-03-03T10:10:14.810+03:00,831.01,Withdrawal
94489280739,2024-02-13T20:08:05.386+03:00,562.24,Withdrawal
94489280740,2024-02-19T15:02:08.332+03:00,575.32,Withdrawal
94489280741,2024-02-24T09:28:28.135+03:00,82.81,Transfer
94489280742,2024-04-25T03:22:15.086+03:00,73.13,Transfer
94489280743,2024-03-06T11:31:55.232+03:00,126.26,Transfer
94489280744,2024-03-07T13:05:36.262+03:00,132.05,Transfer
94489280745,2024-04-10T16:08:58.739+03:00,682.49,Deposit
94489280746,2024-01-04T11:11:05.393+03:00,46.97,Transfer
94489280747,2024-01-03T10:59:39.776+03:00,392.67,Deposit
94489280748,2024-03-30T03:46:51.126+03:00,514.42,Withdrawal
94489280749,2024-04-22T01:47:26.449+03:00,971.68,Withdrawal
94489280750,2024-03-13T11:16:50.505+03:00,141.07,Withdrawal
94489280751,2024-04-05T09:52:08.519+03:00,178.93,Deposit
94489280752,2024-03-11T02:18:01.045+03:00,40.29,Transfer
94489280753,2024-02-09T20:58:12.545+03:00,870.23,Withdrawal
94489280754,2024-03-28T20:31:07.807+03:00,57.41,Transfer
94489280755,2024-01-19T00:39:50.665+03:00,645.96,Transfer
94489280756,2024-04-18T21:14:22.088+03:00,273.56,Withdrawal
94489280757,2024-04-21T10:47:38.568+03:00,514.98,Deposit
94489280758,2024-01-11T02:23:24.799+03:00,658.94,Deposit
94489280759,2024-01-07T07:01:08.868+03:00,53.96,Transfer
94489280760,2024-02-07T15:06:49.329+03:00,266.65,Withdrawal
94489280761,2024-02-28T15:59:38.075+03:00,63.97,Withdrawal
94489280762,2024-04-21T08:53:10.146+03:00,828.97,Deposit
94489280763,2024-02-12T07:04:54.183+03:00,419.27,Withdrawal
94489280764,2024-02-29T20:49:27.105+03:00,371.74,Deposit
94489280765,2024-04-23T21:04:49.350+03:00,73.49,Withdrawal
94489280766,2024-03-29T05:55:23.020+03:00,32.7,Deposit
94489280767,2024-03-09T08:35:37.028+03:00,582.23,Deposit
94489280768,2024-03-12T18:56:20.685+03:00,275.98,Transfer
94489280769,2024-01-30T10:16:02.772+03:00,580.04,Transfer
94489280770,2024-02-16T21:52:23.873+03:00,146.08,Deposit
94489280771,2024-04-21T06:22:13.150+03:00,147.14,Deposit
94489280772,2024-03-29T06:00:04.117+03:00,575.34,Transfer
94489280773,2024-01-02T15:34:11.429+03:00,415.18,Transfer
94489280774,2024-03-22T13:44:01.080+03:00,560.34,Deposit
94489280775,2024-03-27T23:54:22.316+03:00,872.09,Withdrawal
94489280776,2024-02-28T15:54:36.964+03:00,756.66,Deposit
94489280777,2024-01-10T23:26:05.274+03:00,425.46,Deposit
94489280778,2024-02-28T23:48:49.429+03:00,215.73,Withdrawal
94489280779,2024-02-13T06:30:18.138+03:00,664.98,Withdrawal
94489280780,2024-03-16T23:32:53.291+03:00,820.5,Deposit
94489280781,2024-03-23T01:16:51.190+03:00,421.89,Transfer
94489280782,2024-03-04T17:08:21.242+03:00,855.15,Deposit
94489280783,2024-01-13T21:56:08.095+03:00,485.21,Deposit
94489280784,2024-04-12T11:25:20.624+03:00,730.72,Transfer
94489280785,2024-03-31T03:04:32.753+03:00,91.37,Withdrawal
94489280786,2024-01-19T18:15:46.376+03:00,597.9,Deposit
94489280787,2024-02-06T01:51:16.998+03:00,632.07,Deposit
94489280788,2024-01-15T00:31:19.240+03:00,905.5,Withdrawal
94489280789,2024-04-08T10:41:18.717+03:00,709.88,Transfer
94489280790,2024-03-04T04:14:05.694+03:00,889.07,Withdrawal
94489280791,2024-02-28T14:06:24.405+03:00,70.75,Transfer
94489280792,2024-03-14T18:57:10.536+03:00,846.68,Withdrawal
94489280793,2024-01-10T11:33:06.328+03:00,347.29,Withdrawal
94489280794,2024-01-19T14:02:37.627+03:00,770.21,Withdrawal
94489280795,2024-04-25T07:37:20.163+03:00,338.11,Transfer
94489280796,2024-01-29T15:06:22.852+03:00,519.14,Deposit
94489280797,2024-03-02T14:10:43.344+03:00,34.23,Transfer
94489280798,2024-02-21T00:01:09.374+03:00,778.93,Deposit
94489280799,2024-04-01T00:08:25.544+03:00,575.23,Deposit
94489280800,2024-04-07T23:43:55.719+03:00,762.03,Withdrawal
94489280801,2024-02-23T21:34:06.262+03:00,161.98,Deposit
94489280802,2024-04-11T16:50:59.945+03:00,792.7,Transfer
94489280803,2024-04-25T13:49:56.881+03:00,958.83,Deposit
94489280804,2024-01-03T14:29:04.111+03:00,547.67,Withdrawal
94489280805,2024-01-05T06:32:05.001+03:00,34.73,Transfer
94489280806,2024-04-03T13:05:18.440+03:00,616.12,Withdrawal
94489280807,2024-04-08T03:13:07.333+03:00,87.38,Withdrawal
94489280808,2024-03-27T12:57:26.134+03:00,844.29,Deposit
94489280809,2024-04-05T18:31:16.618+03:00,170.75,Deposit
94489280810,2024-04-05T09:06:59.488+03:00,299.76,Transfer
94489280811,2024-04-19T09:17:10.439+03:00,786.87,Withdrawal
94489280812,2024-01-22T14:51:28.811+03:00,372.86,Deposit
94489280813,2024-03-03T11:14:26.442+03:00,880.6,Transfer
94489280814,2024-02-11T18:00:18.643+03:00,362.63,Deposit
94489280815,2024-02-24T05:59:19.883+03:00,671.18,Deposit
94489280816,2024-04-30T04:26:51.848+03:00,210.12,Transfer
94489280817,2024-04-08T14:50:41.935+03:00,199.89,Deposit
94489280818,2024-01-02T13:16:43.429+03:00,516.68,Withdrawal
94489280819,2024-01-23T23:57:35.855+03:00,527.28,Withdrawal
94489280820,2024-02-06T12:54:48.361+03:00,524.56,Transfer
94489280821,2024-01-22T09:32:22.199+03:00,45.58,Deposit
94489280822,2024-02-09T14:30:13.065+03:00,456.25,Transfer
94489280823,2024-04-09T21:38:04.731+03:00,643.23,Withdrawal
94489280824,2024-01-10T20:54:42.595+03:00,186.36,Deposit
94489280825,2024-01-11T09:52:06.428+03:00,670.98,Withdrawal
94489280826,2024-02-18T13:22:54.543+03:00,100.3,Transfer
94489280827,2024-01-07T05:58:39.717+03:00,97.39,Deposit
94489280828,2024-01-02T08:05:30.680+03:00,10.25,Transfer
94489280829,2024-02-20T00:50:08.635+03:00,665.33,Deposit
94489280830,2024-03-02T11:28:52.499+03:00,936.39,Deposit
94489280831,2024-01-19T16:21:55.884+03:00,987.36,Withdrawal
94489280832,2024-01-15T16:59:43.168+03:00,824.27,Transfer
94489280833,2024-01-24T02:39:43.008+03:00,815.24,Transfer
94489280834,2024-04-12T22:58:18.802+03:00,204.34,Transfer
94489280835,2024-04-19T15:01:10.831+03:00,449.61,Transfer
94489280836,2024-01-15T09:30:08.185+03:00,599.99,Deposit
94489280837,2024-01-11T08:03:27.718+03:00,786.06,Deposit
94489280838,2024-03-10T07:33:50.987+03:00,330.7,Withdrawal
94489280839,2024-03-07T12:46:15.055+03:00,318.82,Transfer
94489280840,2024-01-15T12:29:32.467+03:00,326.44,Transfer
94489280841,2024-01-15T01:36:59.164+03:00,696.85,Deposit
94489280842,2024-03-01T07:07:11.189+03:00,70.14,Transfer
94489280843,2024-03-20T03:18:37.135+03:00,233.14,Withdrawal
94489280844,2024-01-12T05:20:20.872+03:00,276.42,Deposit
94489280845,2024-02-15T06:32:35.315+03:00,190.85,Deposit
94489280846,2024-02-23T21:54:45.219+03:00,574.22,Transfer
94489280847,2024-04-11T19:51:25.627+03:00,827.07,Transfer
94489280848,2024-03-10T23:29:04.685+03:00,46.82,Deposit
94489280849,2024-03-16T19:59:05.957+03:00,472.87,Withdrawal
94489280850,2024-02-03T23:30:51.346+03:00,821.12,Deposit
94489280851,2024-01-17T11:30:37.292+03:00,467.07,Transfer
94489280852,2024-03-12T08:21:05.955+03:00,695.86,Withdrawal
94489280853,2024-03-01T11:28:01.278+03:00,441.62,Withdrawal
94489280854,2024-01-19T21:48:00.048+03:00,852.76,Withdrawal
94489280855,2024-03-04T15:07:31.373+03:00,138.1,Deposit
94489280856,2024-02-29T02:43:41.541+03:00,344.4,Transfer
94489280857,2024-03-01T02:57:57.844+03:00,165.82,Transfer
94489280858,2024-03-21T20:44:43.809+03:00,744.92,Transfer
94489280859,2024-01-28T04:04:01.372+03:00,733.0,Deposit
94489280860,2024-01-01T20:03:17.284+03:00,61.62,Withdrawal
94489280861,2024-03-12T20:00:21.186+03:00,942.54,Withdrawal
94489280862,2024-03-18T07:56:18.021+03:00,164.76,Transfer
94489280863,2024-01-01T19:38:27.389+03:00,851.42,Deposit
94489280864,2024-03-30T10:56:04.814+03:00,839.54,Deposit
94489280865,2024-03-21T21:37:43.767+03:00,302.21,Withdrawal
94489280866,2024-03-31T23:40:24.246+03:00,553.85,Deposit
94489280867,2024-02-06T14:43:25.782+03:00,555.71,Transfer
94489280868,2024-01-22T07:47:21.908+03:00,242.78,Withdrawal
94489280869,2024-02-19T22:55:14.713+03:00,856.27,Deposit
94489280870,2024-02-21T04:16:26.447+03:00,346.5,Transfer
94489280871,2024-02-18T18:45:24.842+03:00,919.03,Deposit
94489280872,2024-02-13T18:04:20.536+03:00,239.88,Deposit
94489280873,2024-04-11T18:19:10.369+03:00,947.17,Transfer
94489280874,2024-03-15T00:10:07.480+03:00,373.09,Transfer
94489280875,2024-01-11T06:44:45.321+03:00,417.97,Transfer
94489280876,2024-02-17T04:58:04.038+03:00,94.86,Transfer
94489280877,2024-03-12T03:18:20.914+03:00,828.46,Transfer
94489280878,2024-01-14T07:16:22.966+03:00,227.28,Deposit
94489280879,2024-03-18T03:01:42.563+03:00,839.1,Deposit
94489280880,2024-02-28T07:13:38.485+03:00,720.33,Transfer
94489280881,2024-04-05T02:00:14.612+03:00,267.05,Deposit
94489280882,2024-04-29T10:53:20.912+03:00,277.66,Deposit
94489280883,2024-03-01T07:03:53.396+03:00,354.24,Deposit
94489280884,2024-01-13T02:21:52.451+03:00,364.66,Withdrawal
94489280885,2024-04-13T04:26:10.413+03:00,821.74,Transfer
94489280886,2024-03-05T14:53:11.459+03:00,432.77,Transfer
94489280887,2024-01-06T11:57:26.228+03:00,701.72,Deposit
94489280888,2024-03-21T21:32:54.644+03:00,871.85,Transfer
94489280889,2024-04-25T12:39:48.221+03:00,455.23,Deposit
94489280890,2024-02-27T09:35:22.186+03:00,394.72,Deposit
94489280891,2024-04-10T18:00:11.934+03:00,670.19,Transfer
94489280892,2024-03-21T07:42:22.569+03:00,113.88,Transfer
94489280893,2024-02-27T22:54:09.407+03:00,29.44,Deposit
94489280894,2024-04-28T21:28:26.638+03:00,631.77,Deposit
94489280895,2024-01-31T10:15:12.976+03:00,411.3,Deposit
94489280896,2024-01-08T20:56:52.331+03:00,292.64,Withdrawal
94489280897,2024-03-04T17:49:20.897+03:00,204.79,Withdrawal
94489280898,2024-03-12T13:07:03.559+03:00,323.46,Deposit
94489280899,2024-04-02T03:18:58.646+03:00,694.6,Deposit
94489280900,2024-01-08T21:20:11.774+03:00,658.5,Withdrawal
94489280901,2024-02-15T03:45:59.117+03:00,503.95,Withdrawal
94489280902,2024-04-23T22:30:35.556+03:00,788.48,Withdrawal
94489280903,2024-02-20T07:25:54.802+03:00,455.15,Withdrawal
94489280904,2024-03-28T06:40:37.739+03:00,767.34,Transfer
94489280905,2024-03-25T02:30:31.929+03:00,46.95,Deposit
94489280906,2024-03-15T08:29:53.785+03:00,238.81,Deposit
94489280907,2024-03-18T13:40:57.048+03:00,59.75,Transfer
94489280908,2024-04-19T12:03:10.020+03:00,120.99,Deposit
94489280909,2024-04-14T11:41:15.390+03:00,750.07,Deposit
94489280910,2024-04-27T16:51:09.574+03:00,521.49,Withdrawal
94489280911,2024-01-06T01:05:48.326+03:00,405.8,Deposit
94489280912,2024-03-06T21:21:53.955+03:00,952.03,Transfer
94489280913,2024-02-12T10:05:50.326+03:00,672.12,Withdrawal
94489280914,2024-02-19T10:52:46.842+03:00,862.61,Withdrawal
94489280915,2024-02-06T05:41:20.384+03:00,464.68,Transfer
94489280916,2024-03-13T19:49:37.007+03:00,860.25,Withdrawal
94489280917,2024-03-09T16:38:33.185+03:00,830.36,Deposit
94489280918,2024-02-06T05:55:06.687+03:00,455.45,Deposit
94489280919,2024-02-29T07:35:16.441+03:00,627.36,Deposit
94489280920,2024-03-05T17:12:20.647+03:00,255.63,Deposit
94489280921,2024-01-09T01:51:12.626+03:00,935.57,Transfer
94489280922,2024-01-16T04:44:56.789+03:00,238.42,Deposit
94489280923,2024-01-04T13:52:07.994+03:00,643.35,Transfer
94489280924,2024-03-20T06:14:40.921+03:00,604.72,Withdrawal
94489280925,2024-03-01T00:03:50.490+03:00,397.53,Withdrawal
