Transaction_ID,Transaction_Date,Amount,Transaction_Type
8589934645,2024-03-12T22:47:17.444+03:00,618.83,Withdrawal
8589934646,2024-01-18T01:10:34.522+03:00,92.69,Transfer
8589934647,2024-01-15T11:42:57.856+03:00,675.3,Withdrawal
8589934648,2024-04-28T09:02:28.421+03:00,218.19,Transfer
8589934649,2024-03-27T13:02:59.548+03:00,432.17,Deposit
8589934650,2024-02-22T04:51:22.708+03:00,135.34,Transfer
8589934651,2024-02-27T11:00:15.349+03:00,469.0,Withdrawal
8589934652,2024-04-16T16:09:32.634+03:00,423.42,Withdrawal
8589934653,2024-01-20T00:11:03.465+03:00,680.58,Deposit
8589934654,2024-04-11T03:23:08.756+03:00,925.65,Transfer
8589934655,2024-01-24T03:47:36.383+03:00,957.85,Withdrawal
8589934656,2024-04-25T14:03:17.185+03:00,683.63,Transfer
8589934657,2024-03-27T01:27:51.066+03:00,930.87,Deposit
8589934658,2024-02-14T18:44:29.074+03:00,56.89,Deposit
8589934659,2024-03-28T21:40:15.694+03:00,58.89,Transfer
8589934660,2024-01-24T02:55:43.836+03:00,43.01,Deposit
8589934661,2024-03-29T01:09:02.164+03:00,671.34,Transfer
8589934662,2024-03-19T18:40:09.176+03:00,852.74,Deposit
8589934663,2024-04-12T18:21:39.357+03:00,497.5,Deposit
8589934664,2024-02-11T21:29:27.719+03:00,540.41,Withdrawal
8589934665,2024-04-12T23:26:11.875+03:00,44.85,Withdrawal
8589934666,2024-02-06T14:02:53.249+03:00,799.58,Deposit
8589934667,2024-03-22T08:20:42.502+03:00,68.76,Deposit
8589934668,2024-01-17T05:40:58.818+03:00,326.74,Withdrawal
8589934669,2024-02-10T20:39:43.699+03:00,411.34,Withdrawal
8589934670,2024-01-19T01:01:08.656+03:00,219.73,Deposit
8589934671,2024-02-29T11:52:11.198+03:00,279.67,Withdrawal
8589934672,2024-04-04T06:16:15.178+03:00,291.94,Deposit
8589934673,2024-01-05T14:33:20.075+03:00,176.62,Deposit
8589934674,2024-02-08T16:04:30.988+03:00,368.14,Withdrawal
8589934675,2024-03-17T11:20:53.917+03:00,679.49,Deposit
8589934676,2024-04-11T14:44:32.685+03:00,687.66,Transfer
8589934677,2024-03-05T23:54:49.384+03:00,430.09,Withdrawal
8589934678,2024-01-16T21:27:49.179+03:00,944.7,Transfer
8589934679,2024-02-11T03:53:49.094+03:00,357.9,Deposit
8589934680,2024-01-20T05:02:50.200+03:00,570.3,Transfer
8589934681,2024-02-25T23:32:01.411+03:00,539.17,Withdrawal
8589934682,2024-01-04T13:24:09.668+03:00,330.27,Transfer
8589934683,2024-01-15T18:30:31.002+03:00,921.44,Transfer
8589934684,2024-02-23T09:03:44.382+03:00,388.03,Deposit
8589934685,2024-03-25T12:07:46.412+03:00,589.66,Deposit
8589934686,2024-01-13T00:18:58.011+03:00,925.66,Transfer
8589934687,2024-01-24T22:10:13.120+03:00,563.06,Transfer
8589934688,2024-01-20T11:26:20.613+03:00,772.83,Deposit
8589934689,2024-02-28T07:35:38.377+03:00,970.43,Deposit
8589934690,2024-02-23T14:21:08.415+03:00,266.48,Transfer
8589934691,2024-01-07T02:28:53.900+03:00,193.87,Withdrawal
8589934692,2024-04-23T04:05:50.556+03:00,898.1,Transfer
8589934693,2024-01-12T05:22:55.267+03:00,60.18,Deposit
8589934694,2024-03-02T07:16:15.151+03:00,548.24,Deposit
8589934695,2024-04-16T03:24:46.615+03:00,747.68,Deposit
8589934696,2024-02-02T23:35:08.254+03:00,257.65,Transfer
8589934697,2024-03-26T11:54:02.890+03:00,206.17,Deposit
8589934698,2024-01-29T22:28:26.319+03:00,330.3,Transfer
8589934699,2024-03-26T01:23:57.039+03:00,772.85,Withdrawal
8589934700,2024-04-02T11:48:34.884+03:00,983.46,Deposit
8589934701,2024-04-01T12:01:24.072+03:00,78.62,Deposit
8589934702,2024-04-22T02:47:05.955+03:00,858.03,Transfer
8589934703,2024-04-18T09:15:08.748+03:00,593.2,Withdrawal
8589934704,2024-03-11T01:59:39.113+03:00,863.71,Deposit
8589934705,2024-03-15T04:54:12.988+03:00,16.72,Transfer
8589934706,2024-02-05T09:45:13.946+03:00,240.35,Transfer
8589934707,2024-01-03T21:38:25.002+03:00,953.22,Withdrawal
8589934708,2024-03-02T01:21:04.561+03:00,944.59,Withdrawal
8589934709,2024-01-11T12:46:15.436+03:00,241.67,Deposit
8589934710,2024-02-14T05:43:18.731+03:00,937.89,Withdrawal
8589934711,2024-01-27T09:11:59.798+03:00,900.38,Withdrawal
8589934712,2024-01-22T21:36:23.070+03:00,197.18,Transfer
8589934713,2024-04-04T08:28:17.039+03:00,475.75,Deposit
8589934714,2024-04-13T22:06:56.805+03:00,862.57,Deposit
8589934715,2024-02-27T14:21:15.136+03:00,63.3,Deposit
8589934716,2024-02-06T11:05:39.508+03:00,53.81,Deposit
8589934717,2024-04-23T15:44:51.223+03:00,695.18,Deposit
8589934718,2024-01-25T05:36:42.560+03:00,64.83,Transfer
8589934719,2024-02-29T23:58:43.374+03:00,562.3,Deposit
8589934720,2024-04-28T03:59:21.078+03:00,876.2,Withdrawal
8589934721,2024-02-09T06:56:20.496+03:00,83.8,Deposit
8589934722,2024-03-05T09:19:59.008+03:00,489.14,Transfer
8589934723,2024-04-04T04:57:29.352+03:00,186.78,Withdrawal
8589934724,2024-03-30T02:10:37.013+03:00,915.62,Transfer
8589934725,2024-01-09T07:48:05.617+03:00,96.4,Transfer
8589934726,2024-03-02T10:34:18.217+03:00,109.23,Deposit
8589934727,2024-04-20T05:49:27.282+03:00,174.78,Transfer
8589934728,2024-04-17T00:46:47.614+03:00,616.59,Transfer
8589934729,2024-03-05T17:04:50.721+03:00,296.15,Withdrawal
8589934730,2024-03-24T09:35:03.619+03:00,181.23,Transfer
8589934731,2024-01-28T09:46:33.057+03:00,692.79,Deposit
8589934732,2024-01-31T12:55:09.654+03:00,269.07,Deposit
8589934733,2024-02-03T01:02:09.326+03:00,160.08,Transfer
8589934734,2024-04-15T11:21:59.680+03:00,365.42,Transfer
8589934735,2024-02-21T20:35:12.955+03:00,381.03,Deposit
8589934736,2024-01-05T04:00:28.219+03:00,379.0,Deposit
8589934737,2024-02-20T04:36:27.215+03:00,881.9,Deposit
8589934738,2024-01-20T18:09:12.634+03:00,995.95,Withdrawal
8589934739,2024-02-26T04:34:36.306+03:00,955.99,Withdrawal
8589934740,2024-03-12T20:03:40.127+03:00,95.12,Transfer
8589934741,2024-02-06T06:03:30.423+03:00,473.23,Deposit
8589934742,2024-02-06T20:40:35.976+03:00,302.52,Withdrawal
8589934743,2024-02-15T00:54:11.774+03:00,897.46,Transfer
8589934744,2024-01-19T07:20:47.382+03:00,415.11,Deposit
8589934745,2024-04-04T10:28:38.280+03:00,951.04,Transfer
8589934746,2024-03-13T12:28:54.177+03:00,439.06,Deposit
8589934747,2024-03-16T19:26:21.743+03:00,778.6,Deposit
8589934748,2024-04-07T14:04:11.867+03:00,291.38,Transfer
8589934749,2024-01-26T22:53:59.798+03:00,73.59,Deposit
8589934750,2024-03-29T16:06:47.177+03:00,561.9,Deposit
8589934751,2024-04-03T11:31:27.511+03:00,498.2,Withdrawal
8589934752,2024-04-04T14:24:18.852+03:00,824.01,Withdrawal
8589934753,2024-04-11T23:20:47.388+03:00,102.11,Withdrawal
8589934754,2024-01-11T07:40:39.334+03:00,297.98,Withdrawal
8589934755,2024-02-05T13:23:55.409+03:00,103.53,Deposit
8589934756,2024-04-03T18:34:29.911+03:00,72.69,Transfer
8589934757,2024-01-12T09:05:11.522+03:00,842.88,Withdrawal
8589934758,2024-01-12T19:03:25.891+03:00,236.6,Deposit
8589934759,2024-02-11T23:49:01.408+03:00,276.88,Transfer
8589934760,2024-03-01T13:29:17.431+03:00,197.77,Withdrawal
8589934761,2024-02-17T03:58:57.553+03:00,729.62,Deposit
8589934762,2024-03-04T21:55:01.281+03:00,366.67,Deposit
8589934763,2024-04-08T20:48:09.788+03:00,509.4,Transfer
8589934764,2024-02-02T11:09:58.003+03:00,324.11,Transfer
8589934765,2024-04-25T04:56:12.740+03:00,182.6,Transfer
8589934766,2024-03-30T21:22:41.790+03:00,701.38,Deposit
8589934767,2024-04-05T09:28:13.827+03:00,173.36,Transfer
8589934768,2024-01-25T19:26:07.143+03:00,840.3,Withdrawal
8589934769,2024-03-19T17:18:58.151+03:00,22.67,Deposit
8589934770,2024-01-28T18:51:12.696+03:00,281.75,Transfer
8589934771,2024-03-02T15:31:14.963+03:00,330.71,Transfer
8589934772,2024-04-25T23:29:04.653+03:00,68.59,Withdrawal
8589934773,2024-02-22T09:05:25.083+03:00,930.97,Deposit
8589934774,2024-02-02T18:04:31.385+03:00,726.5,Withdrawal
8589934775,2024-04-23T16:38:36.772+03:00,19.96,Transfer
8589934776,2024-01-20T07:21:38.851+03:00,822.26,Deposit
8589934777,2024-03-03T04:22:17.166+03:00,387.86,Transfer
8589934778,2024-02-15T16:14:27.173+03:00,853.63,Withdrawal
8589934779,2024-02-25T01:36:23.271+03:00,378.67,Deposit
8589934780,2024-04-27T00:50:42.676+03:00,569.51,Withdrawal
8589934781,2024-02-03T09:47:08.046+03:00,501.6,Transfer
8589934782,2024-01-10T21:58:42.093+03:00,959.32,Withdrawal
8589934783,2024-01-30T05:06:44.499+03:00,659.23,Deposit
8589934784,2024-03-01T02:21:31.023+03:00,146.37,Transfer
8589934785,2024-03-22T00:59:06.199+03:00,544.62,Deposit
8589934786,2024-03-11T05:03:08.252+03:00,63.41,Transfer
8589934787,2024-02-15T08:09:32.607+03:00,569.84,Deposit
8589934788,2024-03-22T06:03:16.002+03:00,27.3,Transfer
8589934789,2024-03-13T17:14:29.140+03:00,526.76,Deposit
8589934790,2024-01-11T16:42:54.191+03:00,732.6,Withdrawal
8589934791,2024-03-10T14:36:23.607+03:00,693.62,Transfer
8589934792,2024-03-16T06:29:49.793+03:00,147.15,Deposit
8589934793,2024-01-11T18:30:59.199+03:00,810.0,Transfer
8589934794,2024-04-22T07:07:29.717+03:00,565.96,Deposit
8589934795,2024-01-15T23:56:24.322+03:00,841.43,Withdrawal
8589934796,2024-01-26T18:29:46.865+03:00,333.62,Withdrawal
8589934797,2024-03-07T01:38:49.839+03:00,240.53,Deposit
8589934798,2024-02-29T14:02:09.196+03:00,817.93,Withdrawal
8589934799,2024-01-04T14:13:20.109+03:00,394.5,Transfer
8589934800,2024-01-30T07:56:57.613+03:00,287.43,Withdrawal
8589934801,2024-04-24T12:37:35.011+03:00,189.75,Withdrawal
8589934802,2024-02-12T09:41:04.707+03:00,129.9,Transfer
8589934803,2024-01-20T17:38:32.735+03:00,781.28,Deposit
8589934804,2024-03-11T04:33:52.077+03:00,961.79,Deposit
8589934805,2024-01-23T02:08:20.228+03:00,295.4,Transfer
8589934806,2024-01-17T05:17:47.496+03:00,984.73,Deposit
8589934807,2024-01-02T15:52:07.290+03:00,233.52,Withdrawal
8589934808,2024-04-16T11:04:03.816+03:00,321.74,Deposit
8589934809,2024-04-05T00:27:52.630+03:00,788.48,Withdrawal
8589934810,2024-02-22T06:40:55.708+03:00,270.95,Withdrawal
8589934811,2024-03-25T01:27:25.082+03:00,485.16,Transfer
8589934812,2024-01-20T21:59:20.338+03:00,161.89,Transfer
8589934813,2024-04-03T18:48:15.897+03:00,458.22,Withdrawal
8589934814,2024-04-09T02:44:32.942+03:00,337.46,Transfer
8589934815,2024-01-26T20:33:00.734+03:00,214.84,Withdrawal
8589934816,2024-01-15T15:35:20.835+03:00,913.45,Transfer
8589934817,2024-04-04T07:06:10.691+03:00,228.66,Transfer
8589934818,2024-02-08T11:18:43.791+03:00,231.65,Deposit
8589934819,2024-02-08T15:15:00.215+03:00,474.31,Transfer
8589934820,2024-04-03T23:53:31.688+03:00,830.69,Transfer
8589934821,2024-01-27T03:11:20.569+03:00,602.14,Withdrawal
8589934822,2024-04-02T18:09:45.514+03:00,223.54,Transfer
8589934823,2024-01-30T11:45:02.119+03:00,511.86,Deposit
8589934824,2024-01-15T06:18:45.033+03:00,613.73,Withdrawal
8589934825,2024-02-12T04:55:11.232+03:00,208.09,Deposit
8589934826,2024-03-27T05:42:28.450+03:00,881.39,Deposit
8589934827,2024-02-07T06:15:50.302+03:00,796.52,Withdrawal
8589934828,2024-01-12T18:18:48.043+03:00,557.58,Transfer
8589934829,2024-02-01T13:04:10.912+03:00,594.15,Transfer
8589934830,2024-02-16T22:09:44.697+03:00,616.22,Transfer
8589934831,2024-03-15T06:17:36.851+03:00,455.31,Transfer
8589934832,2024-03-22T09:01:44.346+03:00,950.53,Transfer
8589934833,2024-04-16T22:39:59.046+03:00,751.88,Deposit
8589934834,2024-03-10T16:17:05.030+03:00,830.05,Withdrawal
8589934835,2024-01-12T11:58:37.457+03:00,533.84,Withdrawal
8589934836,2024-01-18T07:03:44.522+03:00,716.71,Withdrawal
8589934837,2024-04-02T11:17:59.362+03:00,759.35,Transfer
8589934838,2024-03-09T03:48:09.822+03:00,119.77,Withdrawal
8589934839,2024-01-17T23:50:00.975+03:00,513.55,Transfer
8589934840,2024-03-29T03:08:12.122+03:00,460.16,Transfer
8589934841,2024-03-21T17:50:12.382+03:00,430.69,Withdrawal
8589934842,2024-03-26T04:52:03.738+03:00,15.45,Deposit
8589934843,2024-01-30T05:05:00.094+03:00,206.38,Deposit
8589934844,2024-01-21T08:19:33.232+03:00,790.64,Transfer
8589934845,2024-03-26T18:14:10.428+03:00,100.75,Transfer
8589934846,2024-01-29T05:37:35.015+03:00,753.85,Transfer
8589934847,2024-04-08T01:58:18.027+03:00,575.07,Transfer
8589934848,2024-03-20T06:50:52.587+03:00,285.93,Transfer
8589934849,2024-04-16T19:43:19.463+03:00,33.57,Transfer
8589934850,2024-04-08T12:09:41.677+03:00,214.85,Withdrawal
8589934851,2024-01-17T17:45:36.682+03:00,830.31,Deposit
8589934852,2024-04-04T05:50:02.322+03:00,324.49,Withdrawal
8589934853,2024-02-03T19:57:04.896+03:00,349.58,Deposit
8589934854,2024-03-15T11:30:01.727+03:00,415.93,Transfer
8589934855,2024-03-24T13:01:58.520+03:00,832.85,Withdrawal
8589934856,2024-01-15T00:17:42.592+03:00,481.98,Deposit
8589934857,2024-03-09T23:58:48.530+03:00,551.9,Transfer
8589934858,2024-02-25T07:37:54.747+03:00,610.1,Transfer
8589934859,2024-02-03T07:55:28.335+03:00,177.8,Transfer
8589934860,2024-01-04T16:37:59.460+03:00,300.79,Transfer
8589934861,2024-01-09T18:34:52.066+03:00,464.34,Withdrawal
8589934862,2024-02-03T06:29:52.000+03:00,671.27,Transfer
8589934863,2024-01-01T01:06:06.512+03:00,314.9,Deposit
8589934864,2024-04-10T21:46:53.904+03:00,221.08,Withdrawal
8589934865,2024-03-17T13:15:18.562+03:00,576.44,Withdrawal
8589934866,2024-03-14T04:23:41.199+03:00,898.45,Deposit
8589934867,2024-01-13T21:12:53.490+03:00,744.04,Withdrawal
8589934868,2024-01-24T00:16:53.753+03:00,86.2,Deposit
8589934869,2024-04-22T13:50:57.890+03:00,516.55,Withdrawal
8589934870,2024-04-02T04:29:39.292+03:00,595.67,Transfer
8589934871,2024-03-13T18:12:32.499+03:00,647.85,Transfer
8589934872,2024-04-09T18:49:15.011+03:00,209.53,Withdrawal
8589934873,2024-04-08T02:28:53.503+03:00,51.82,Withdrawal
8589934874,2024-03-03T16:12:56.416+03:00,955.55,Transfer
8589934875,2024-03-17T14:58:28.660+03:00,476.99,Transfer
8589934876,2024-03-22T14:29:20.905+03:00,653.47,Deposit
8589934877,2024-03-26T22:14:45.552+03:00,464.72,Transfer
8589934878,2024-03-24T07:31:09.272+03:00,27.46,Withdrawal
8589934879,2024-01-20T00:50:18.769+03:00,625.06,Transfer
8589934880,2024-03-05T00:15:53.910+03:00,121.02,Withdrawal
8589934881,2024-01-18T17:37:31.826+03:00,311.92,Withdrawal
8589934882,2024-02-23T14:59:32.740+03:00,382.42,Deposit
8589934883,2024-01-01T06:10:23.199+03:00,695.31,Deposit
8589934884,2024-01-29T14:55:01.531+03:00,386.67,Transfer
8589934885,2024-03-07T01:11:26.296+03:00,533.26,Withdrawal
8589934886,2024-01-29T16:09:10.582+03:00,417.26,Transfer
8589934887,2024-03-25T17:57:51.300+03:00,203.33,Deposit
8589934888,2024-03-05T02:55:05.258+03:00,231.46,Withdrawal
8589934889,2024-02-19T08:48:16.182+03:00,828.57,Withdrawal
8589934890,2024-02-05T14:08:43.561+03:00,752.32,Transfer
8589934891,2024-03-30T20:13:39.662+03:00,204.41,Transfer
8589934892,2024-04-08T11:30:20.675+03:00,601.87,Deposit
8589934893,2024-01-25T00:14:03.878+03:00,120.78,Deposit
8589934894,2024-04-12T21:31:52.006+03:00,153.43,Deposit
8589934895,2024-03-13T23:42:47.998+03:00,162.05,Transfer
8589934896,2024-03-24T18:22:39.023+03:00,335.05,Deposit
8589934897,2024-04-20T08:57:59.923+03:00,356.48,Withdrawal
8589934898,2024-01-09T19:52:19.193+03:00,618.74,Withdrawal
8589934899,2024-01-06T15:20:15.398+03:00,676.21,Transfer
8589934900,2024-04-02T07:00:23.623+03:00,463.69,Transfer
8589934901,2024-02-16T14:35:17.587+03:00,772.41,Deposit
8589934902,2024-01-22T09:20:19.902+03:00,718.22,Deposit
8589934903,2024-01-10T03:45:23.092+03:00,802.42,Deposit
8589934904,2024-04-17T10:17:47.000+03:00,699.37,Deposit
8589934905,2024-02-14T08:15:19.158+03:00,477.3,Withdrawal
8589934906,2024-01-22T17:13:43.152+03:00,598.46,Transfer
8589934907,2024-02-22T20:28:53.747+03:00,179.57,Deposit
8589934908,2024-04-22T02:58:17.907+03:00,922.51,Transfer
8589934909,2024-03-15T10:41:46.494+03:00,481.96,Transfer
8589934910,2024-01-12T06:57:33.334+03:00,62.04,Deposit
8589934911,2024-01-03T09:18:35.716+03:00,404.18,Withdrawal
8589934912,2024-02-24T07:16:00.195+03:00,268.43,Deposit
8589934913,2024-03-25T01:07:18.045+03:00,523.53,Deposit
8589934914,2024-04-27T01:09:38.034+03:00,19.82,Transfer
8589934915,2024-04-07T02:10:59.901+03:00,723.76,Transfer
8589934916,2024-04-14T07:34:37.664+03:00,447.64,Deposit
8589934917,2024-01-23T13:38:43.396+03:00,615.63,Deposit
8589934918,2024-01-08T18:07:35.201+03:00,671.36,Transfer
8589934919,2024-01-07T11:17:06.361+03:00,172.79,Deposit
8589934920,2024-02-03T05:21:05.269+03:00,457.25,Deposit
8589934921,2024-04-24T10:40:16.523+03:00,559.66,Transfer
8589934922,2024-04-28T08:13:45.085+03:00,175.11,Transfer
8589934923,2024-01-06T02:17:43.231+03:00,817.53,Deposit
8589934924,2024-03-17T23:36:03.991+03:00,812.67,Transfer
8589934925,2024-04-14T19:24:01.604+03:00,441.34,Deposit
8589934926,2024-01-06T21:52:17.138+03:00,969.52,Deposit
8589934927,2024-02-27T01:30:00.968+03:00,991.86,Withdrawal
8589934928,2024-03-13T21:30:52.009+03:00,215.11,Withdrawal
8589934929,2024-03-30T19:06:28.634+03:00,553.66,Transfer
8589934930,2024-04-15T07:58:38.825+03:00,856.96,Transfer
8589934931,2024-01-07T08:41:29.086+03:00,644.74,Transfer
8589934932,2024-04-27T05:26:11.922+03:00,977.12,Deposit
8589934933,2024-01-07T22:44:33.211+03:00,921.28,Deposit
8589934934,2024-01-16T20:20:35.344+03:00,440.84,Withdrawal
8589934935,2024-03-12T06:43:54.000+03:00,74.62,Withdrawal
8589934936,2024-04-15T17:54:00.364+03:00,732.36,Deposit
8589934937,2024-02-24T06:31:44.525+03:00,266.79,Withdrawal
8589934938,2024-01-23T08:57:47.576+03:00,682.94,Transfer
8589934939,2024-01-05T22:14:25.154+03:00,395.96,Withdrawal
8589934940,2024-01-26T22:36:27.697+03:00,135.99,Withdrawal
8589934941,2024-03-24T20:14:19.715+03:00,808.54,Transfer
8589934942,2024-02-03T05:24:47.327+03:00,948.5,Deposit
8589934943,2024-02-23T21:23:22.909+03:00,864.5,Withdrawal
8589934944,2024-04-21T06:43:38.325+03:00,248.67,Transfer
8589934945,2024-04-03T18:45:54.942+03:00,710.31,Withdrawal
8589934946,2024-02-22T20:31:20.213+03:00,483.17,Transfer
8589934947,2024-03-27T06:45:51.200+03:00,252.96,Deposit
8589934948,2024-03-03T11:02:19.174+03:00,868.62,Withdrawal
8589934949,2024-03-06T11:05:17.576+03:00,502.55,Deposit
8589934950,2024-04-02T20:45:00.856+03:00,647.48,Withdrawal
8589934951,2024-02-11T15:00:30.328+03:00,574.42,Deposit
8589934952,2024-01-05T04:23:02.668+03:00,971.89,Withdrawal
8589934953,2024-02-27T09:22:15.954+03:00,885.55,Deposit
8589934954,2024-04-04T22:57:20.857+03:00,545.07,Deposit
8589934955,2024-01-03T12:56:54.103+03:00,29.96,Withdrawal
8589934956,2024-03-17T08:07:06.928+03:00,783.43,Deposit
8589934957,2024-01-17T21:24:25.745+03:00,72.64,Deposit
8589934958,2024-04-21T08:24:16.964+03:00,841.33,Withdrawal
8589934959,2024-01-11T05:54:14.434+03:00,798.87,Withdrawal
8589934960,2024-03-01T04:02:43.618+03:00,125.45,Deposit
8589934961,2024-02-23T20:05:53.675+03:00,320.35,Deposit
8589934962,2024-04-14T10:20:28.362+03:00,636.32,Deposit
8589934963,2024-01-20T02:46:44.671+03:00,723.24,Deposit
8589934964,2024-02-27T18:00:40.363+03:00,437.67,Deposit
8589934965,2024-01-27T23:07:06.879+03:00,442.99,Withdrawal
8589934966,2024-04-18T03:04:31.271+03:00,331.28,Deposit
8589934967,2024-01-26T06:35:01.607+03:00,172.71,Transfer
8589934968,2024-03-25T06:30:16.033+03:00,882.29,Transfer
8589934969,2024-04-07T16:01:06.055+03:00,276.27,Transfer
8589934970,2024-04-24T21:29:05.032+03:00,18.85,Transfer
8589934971,2024-02-13T23:33:47.820+03:00,668.86,Transfer
8589934972,2024-03-27T17:38:46.775+03:00,786.01,Withdrawal
8589934973,2024-04-13T18:45:44.245+03:00,74.05,Deposit
8589934974,2024-03-26T14:08:09.641+03:00,867.77,Withdrawal
8589934975,2024-03-26T18:41:10.201+03:00,61.06,Transfer
8589934976,2024-02-16T22:16:24.772+03:00,473.0,Transfer
8589934977,2024-02-04T07:45:08.609+03:00,770.81,Deposit
8589934978,2024-02-27T06:22:54.963+03:00,596.82,Withdrawal
8589934979,2024-02-27T05:23:36.503+03:00,249.35,Deposit
8589934980,2024-03-22T13:49:05.687+03:00,863.41,Deposit
8589934981,2024-01-18T18:07:01.113+03:00,44.81,Transfer
8589934982,2024-01-03T18:25:20.723+03:00,519.2,Withdrawal
8589934983,2024-03-26T21:51:01.925+03:00,495.27,Withdrawal
8589934984,2024-04-16T03:50:13.495+03:00,283.33,Transfer
8589934985,2024-03-09T12:37:04.860+03:00,819.84,Withdrawal
8589934986,2024-04-01T12:56:48.550+03:00,334.88,Transfer
8589934987,2024-03-27T08:24:58.711+03:00,159.91,Transfer
8589934988,2024-02-09T13:40:44.709+03:00,837.13,Transfer
8589934989,2024-03-26T05:17:30.112+03:00,62.23,Deposit
8589934990,2024-02-12T01:56:27.323+03:00,153.96,Transfer
8589934991,2024-01-07T11:10:18.229+03:00,278.73,Withdrawal
8589934992,2024-02-20T16:39:20.635+03:00,224.05,Withdrawal
8589934993,2024-04-16T13:26:21.376+03:00,854.33,Transfer
8589934994,2024-01-15T21:09:23.224+03:00,111.42,Withdrawal
8589934995,2024-03-12T18:06:43.691+03:00,246.69,Withdrawal
8589934996,2024-04-02T11:51:18.025+03:00,269.21,Withdrawal
8589934997,2024-03-26T22:11:44.230+03:00,638.9,Deposit
8589934998,2024-04-20T09:11:48.105+03:00,564.53,Withdrawal
8589934999,2024-02-12T12:51:04.639+03:00,895.09,Deposit
8589935000,2024-02-27T10:24:05.836+03:00,865.7,Transfer
8589935001,2024-01-15T08:35:18.462+03:00,353.63,Withdrawal
8589935002,2024-01-23T22:55:00.412+03:00,127.22,Deposit
8589935003,2024-04-27T03:02:53.301+03:00,59.27,Deposit
8589935004,2024-01-30T04:00:06.005+03:00,214.67,Transfer
8589935005,2024-04-03T01:20:38.276+03:00,978.94,Transfer
